Gene	granule	purkinje	basket	astrocyte	oligo	opc
Nvl	1905.4	9045.5	3753.2	8237.8	7213.5	3516
Sbf1	4912.2	9800.3	9190.8	6430.7	896.5	3175.2
Higd1c	3553.4	2262	3588	3311.8	3424.2	3777.2
Abca1	7569.6	6599.4	7652.4	493.5	5803.4	3134.6
Tbc1d15	3526.5	9484.1	5260.7	7847.1	1912.6999999999998	6294.5
Map4k1	3553.4	2262	3588	3311.8	3424.2	3777.2
Ythdf1	4646.2	8764.099999999999	6768	8648.599999999999	4825.8	1282.5
Amer1	3179.3999999999996	3336.3	4682.299999999999	4268.299999999999	4462.1	4745.700000000001
Ndel1	3501.3	6933.1	7304.1	9263.2	5046.4	2281.6000000000004
Pitrm1	8152.9	824.7	2517.2	5324.9	10400.6	7011.200000000001
Cap1	6653.5	9518.7	8340.099999999999	4960.4	1234.4	3658.2
Krt72	3553.4	2262	3588	3311.8	3424.2	3777.2
Tmigd1	3553.4	2262	3588	3311.8	3424.2	3777.2
Ppp6c	3382.7	9871.3	3198.6	8471	4866.5	4472.200000000001
Kdelc1	8253.3	5677.5	5385	6013.8	3174.5	4059.8
Lrr1	3553.4	2262	3588	3311.8	3424.2	3777.2
Gne	4548.700000000001	3288.8	4613.5	4285	4524.9	3295.9
Kif16b	5871.6	4716.4	5932.5	4311.1	1502.6	6149.5
Snx33	8075.8	7321.3	8125.1	2765.7	380.70000000000005	4596
Rab20	3553.4	2262	3588	3311.8	3424.2	3777.2
Pla2g10	3553.4	2262	3588	3311.8	3424.2	3777.2
Snupn	5753.6	4540.6	5843.1	5468.1	3460.6	3323.8
Ttyh2	5937.5	9151.9	9776.7	2583.7	295.70000000000005	5439.4
Ssr4	8397.5	7178.6	8709.8	4744.5	3176.9	2389.3
Wscd1	9546.2	10393.7	6792	4493	453.2	2647.3
Hnrnpr	5022.7	9545.3	3343	8545.3	6632.9	1332.5
Ccdc77	7097.1	4543.7	6958.3	5289	1146.8	7268.9
Sh2d1a	967.7	3839.9	5100.8	4717.2	4881.799999999999	5170.200000000001
Pcdh18	3553.4	2262	3588	3311.8	3424.2	3777.2
Kdm5a	4865.700000000001	9057.7	2997.8	8247.9	3754.8	5378.9
Pou2f1	3594.3	1021.5	6604.5	5857.4	10143.599999999999	7896.9
Ppt1	4826.2	9151	5322	6253.8	5356.8	3246.9
Pfkp	4582.8	2710.5	338.1	8736.8	9018.599999999999	7932.6
Cyb561	3553.4	2262	3588	3311.8	3424.2	3777.2
Trpc5	5103.8	3946.8	935.4	4714	4911	5205.5
Birc7	4606.7	3373.2	4637.5	2552.8	4533.2	4818.299999999999
Utf1	3553.4	2262	3588	3311.8	3424.2	3777.2
Pla2g12b	3553.4	2262	3588	3311.8	3424.2	3777.2
Poc1a	3553.4	2262	3588	3311.8	3424.2	3777.2
Agap3	3029.9	1160.4	5050.5	5683	10061.5	8877.4
Scyl2	1301.8	4384	3799.8	9891	8188	6791.8
Plxna1	3789.9	4371.9	5672.2	2990.1	5511.700000000001	5723.4
Daam1	10845.8	8092	6862.799999999999	3193.3999999999996	536.8	4826.5
Lurap1	480.1	3985.7	5160.2	4835.4	4962.5	5253
F2	3553.4	2262	3588	3311.8	3424.2	3777.2
Sned1	7885.8	6999.8	7953.6	77.1	3085.1	5232.6
Nppc	4556	2233.4	4657.2	4256.9	4448.4	4712.4
Vps45	1262.5	7454.299999999999	3092.2	6535.1	9850.7	6817.5
Dnaic2	3553.4	2262	3588	3311.8	3424.2	3777.2
Amfr	6201.5	10123.9	5130.6	7002.299999999999	3244	2225.6
Tnpo1	6380.1	10267.9	4388	7265.3	5417.6	735
Kansl1	2123.7	7776.1	3970.8	9279.3	5967.700000000001	5131.299999999999
Fbn1	4878.200000000001	3647.8	4938.2	4617.8	4866.9	1604
Arhgef2	3377.9	8824.099999999999	4920.9	9167.5	666.3	6426.2
Sqstm1	7031.1	7382.2	4827.200000000001	4025.7	1962.6	8270.5
Cnih4	4916	8167.2	8847.1	4939.200000000001	1744	5083.2
Ptpn9	8980.6	3925.8	2439.8	4573	9937.2	4789.1
Neil3	3553.4	2262	3588	3311.8	3424.2	3777.2
Grhl2	3553.4	2262	3588	3311.8	3424.2	3777.2
Dzip3	5018.1	2230.6	1207.9	10258.7	8996.6	6655.700000000001
Zfp644	1963.6	8742.8	5244.1	8064.799999999999	3469.7	6876.5
Mau2	3202	9599.6	4753.7	3535.6	6331.5	7493.8
Naa30	4555.9	8064.5	2337.4	11022.8	2916.7	5901.8
Slc6a11	3553.4	2262	3588	3311.8	3424.2	3777.2
Kdsr	5454	768.2	3244.3	9818.8	6619.1	8599.8
Ahctf1	1430.6	7977.9	3616.6	9859.599999999999	4975	6594
Mrps17	7127.9	6740.4	5789	10201.9	3594.2	1007.8
Parp12	5670.7	4440.3	4478.6	5267.200000000001	5619.700000000001	2585.2
Slf1	3813.2	7261.4	962	9093.1	5649.700000000001	7428.2
Tmem129	1734.5	6691.700000000001	8459.6	3776.1	7897.3	3918.2
Ptbp1	4727.2	9717.6	6884.4	965.5	4514.6	7942.5
Adarb1	1141.8000000000002	5064.4	1953.7	7621	7812.6	7959.1
Mrnip	3332.6	3308.9	4648	4248.9	4432.8	4716.700000000001
Dusp7	7537.2	6560.5	7601.700000000001	3305.2	800.4000000000001	5452.4
Gk2	3553.4	2262	3588	3311.8	3424.2	3777.2
Alx1	3553.4	2262	3588	3311.8	3424.2	3777.2
Gstz1	8546.7	6703.299999999999	10394.7	1903.1	4436.700000000001	2540.9
Gucy2e	3553.4	2262	3588	3311.8	3424.2	3777.2
Bsnd	3553.4	2262	3588	3311.8	3424.2	3777.2
Pkm	6521.799999999999	9265.1	8232.3	3202	2248.8	5187.700000000001
Foxa2	3553.4	2262	3588	3311.8	3424.2	3777.2
Ace	3553.4	2262	3588	3311.8	3424.2	3777.2
Eif4a1	10142.2	5924.6	5393.1	7399.9	1497.8	3851.3999999999996
5730480H06Rik	9798	6184	2733.4	8645.1	4980.8	1856.4
Pttg1	10662.1	6233.4	2962.3	8666.6	336.5	6108.799999999999
Oxsm	4510.6	3268.7	4552.700000000001	3016.8	4445.9	4722.4
Neu1	5390.200000000001	9847.9	3826.6000000000004	7937.5	6625.4	987
Echdc1	4136.3	5978.5	7911.4	4709.7	3605.3999999999996	8614.400000000001
Ngly1	5523.2	9741.7	8371.8	5967.9	1525.5	3320.5
Pomt2	5584.1	4055.8	5967.6	2499.4	8038.2	6484.4
Chst11	7262.4	4907.3	7408.9	4469.799999999999	7299.200000000001	138.8
Ube2h	2019.6999999999998	10036.5	7820.1	5934.6	4943.3	3637.5
Mcu	596.4	10195.6	4080.8999999999996	7342.2	8974.3	3129
Nrg4	3553.4	2262	3588	3311.8	3424.2	3777.2
Naaladl1	5942.299999999999	491.6	6028.9	5688	4223.1	6140.6
P2ry6	3553.4	2262	3588	3311.8	3424.2	3777.2
Gm11437	6431.799999999999	5398.7	6492.2	6227	438.6	3522.7
Trmt10a	3553.4	2262	3588	3311.8	3424.2	3777.2
Elavl1	6192.7	10180.2	3764.2	7911.3	5958.9	1179.9
Acaca	10072	8022.6	6676.1	3342.5	1359.9	4877.299999999999
Zfyve21	5912.1	4774.6	5968	1255.9	4053.8999999999996	6169.6
Sstr4	3553.4	2262	3588	3311.8	3424.2	3777.2
Wdr63	3553.4	2262	3588	3311.8	3424.2	3777.2
Srsf3	5049.9	10326.5	6592.5	7938.6	3384.2	1085.2
Plod1	7509.299999999999	6535	7572.700000000001	5112.5	546.9	3970
Dnmt3b	3553.4	2262	3588	3311.8	3424.2	3777.2
Lta4h	5600.9	6894.9	5414	6247.4	587.2	10498.7
Cenph	3553.4	2262	3588	3311.8	3424.2	3777.2
Ptprj	3050.3	6080.1	10769.400000000001	5119.5	8988.5	279.5
Immp1l	1503.6	10454.2	4603	8298.2	2689.9	6740.9
BC005537	8683.2	3494.6	4741.6	10590.2	4355	3235.5
Lancl2	1869.4	7723.799999999999	3026	9334.7	5289	7009.6
Mttp	6805.700000000001	539.9	5728.4	6401.8	6764.6	4888.6
Cryba2	5053.6	3852.8	1268	4636.8	4857.299999999999	5148
Mfsd4a	891.0999999999999	7465.2	3727	9389.7	5432.5	7331.2
Gbx1	3553.4	2262	3588	3311.8	3424.2	3777.2
Kcng1	3553.4	2262	3588	3311.8	3424.2	3777.2
Akap13	5882.9	4692	5942.8	3616.6	5934.6	2195.6000000000004
Cnep1r1	6985.1	7154.7	6244	8085.3	3958.7	1813.8000000000002
Plcd4	3577	4684.7	7619.799999999999	612.9	7388.5	7531.8
Thbd	3553.4	2262	3588	3311.8	3424.2	3777.2
Zfp106	2968.8999999999996	9741.1	1882.6	7544.9	5260.5	7194.799999999999
Vopp1	4850.7	6196.5	1598.4	8500.5	8948.2	3249.3
Ikzf2	10250.7	6019.4	9026.099999999999	3075.4	1420.3	4422.6
Tspyl1	5059.4	8915.8	4239.1	8009.700000000001	2825.5	6703.299999999999
Zfr	6675.3	6788.1	1929	10612	4691.6	3601.8
Rest	5533.3	4331.3	5602.2	3899.2	5570.1	3134.7
Tec	4568.2	3330.9	4604.299999999999	2738.7	4499.2	4781.6
Adgrg3	3553.4	2262	3588	3311.8	3424.2	3777.2
Nhp2	4761.8	3498.5	4823	4494.1	4754.4	2216.7
Stau1	3758.2	6644.6	8229.9	2618.8	7295.7	5245.4
Gpr162	4171.799999999999	9072.3	2835.4	462.5	10653.7	7141.200000000001
Ptdss2	5576.8	3197.3	5694.4	2349.1000000000004	5539.3	5723.9
Krt73	3553.4	2262	3588	3311.8	3424.2	3777.2
Cnpy4	6513.7	7915.700000000001	9308.6	2951.2	3188.5	3585.3
Stpg1	3553.4	2262	3588	3311.8	3424.2	3777.2
Ccni	621.7	6139.1	2696.7	10846.4	7017.9	6916.3
Coa7	3553.4	2262	3588	3311.8	3424.2	3777.2
Synpo2	4983.8	3860.8	5013.9	566.8	4899.5	5193.299999999999
Aipl1	3553.4	2262	3588	3311.8	3424.2	3777.2
Nipal3	3338.8999999999996	3306.1	4645.5	4245.700000000001	4430.4	4712.5
Naa15	4955.1	7195.4	3451.7	9907.9	6500.9	2217.3999999999996
Mblac1	5563.9	7931.7	2969.8	3903.8	5884.6	6918.299999999999
Rab23	2838	4612.9	7001	6392.799999999999	6814.9	3444.8999999999996
Abhd14a	8537.099999999999	6069.9	7176.5	741.5	2672.9	9672.599999999999
Antxr2	4465.6	3224.6	4512.9	3219.3	4406.6	4680.8
Zranb2	4871	2239.3999999999996	1082.8	10237.400000000001	8426.3	7341.7
Rgs10	3553.4	2262	3588	3311.8	3424.2	3777.2
Tm2d3	8886.9	5428.9	4427.2	9922.7	3754.1	2609
Foxg1	3553.4	2262	3588	3311.8	3424.2	3777.2
Stn1	5979.9	4827.6	6058.2	5725.2	1142.4	4757
Man2c1	8010	3866.7	8840.8	6957.7	3416.4	3312.1
Osgepl1	1808.5	7283.700000000001	4704.6	10244.7	6149.6	4724.1
Htr6	3553.4	2262	3588	3311.8	3424.2	3777.2
Nagpa	4458.7	4340.6	5657.6	5222.2	3119.7	5724.1
Rasgrp2	6919.1	1028	7057.6	6614.4	4223.1	4472.6
Skap2	7350.6	6322.9	7423.299999999999	3920.3	853.4	5366.5
Ect2	3553.4	2262	3588	3311.8	3424.2	3777.2
Slc41a2	1249.1999999999998	4737.4	6034	5571.299999999999	5877.299999999999	4907.1
Slc45a3	4556.9	3320.2	4620.8	4312.5	3235.5	4810.2
Arc	5044.6	3920	5088.4	4846.299999999999	639.6	5319
Cep350	2197.6	9245.5	4146.1	7470.2	6181.6	5322.6
Vax1	3553.4	2262	3588	3311.8	3424.2	3777.2
Elk4	1934.9	9153.7	8406.8	5861.9	3805.6	5071.8
Atoh8	4650.9	3425.4	4688.3	2312.2	4582.5	4865.8
Pdc	3553.4	2262	3588	3311.8	3424.2	3777.2
Plpp2	4863.1	3641.4	4921.6	4614.6	1664.8000000000002	5154
Prkra	8446.7	9629.5	1146.5	4878.9	6532.6	3822.9
Cyb5r3	3553.4	2262	3588	3311.8	3424.2	3777.2
Cntn3	6487.4	206.4	3059.5	6116.6	6315.700000000001	6525.5
Pole2	3553.4	2262	3588	3311.8	3424.2	3777.2
Stard7	3640.3	4016.9	2043.1	9699.099999999999	6701.8	8292.2
Asb10	3553.4	2262	3588	3311.8	3424.2	3777.2
Krt2	3553.4	2262	3588	3311.8	3424.2	3777.2
Mrpl39	3245.7	8475.8	7025.1	9828.3	2686.6	3197.6
Mmp24	85.2	2516.6	4843.7	7859.6	8014.6	8154.8
Slc18a3	3553.4	2262	3588	3311.8	3424.2	3777.2
Slco1c1	3553.4	2262	3588	3311.8	3424.2	3777.2
Gbp5	3553.4	2262	3588	3311.8	3424.2	3777.2
Ppan	5549.1	3134.7	6861.6	7938.200000000001	5653.8	2126.3
Kcnj5	3553.4	2262	3588	3311.8	3424.2	3777.2
A830018L16Rik	3553.4	2262	3588	3311.8	3424.2	3777.2
Adam8	4600.299999999999	3368.7	4636.2	2569.7	4532.299999999999	4810.9
Plppr3	6217.1	9585.3	2688.8999999999996	1222	5378.8	8828.099999999999
Trappc12	2932.3999999999996	6770.700000000001	1603.9	5288.3	8828.5	7499.8
Mgat2	6813.4	7084.9	4740.6	7669.6	2367.6000000000004	3683
Saxo1	3553.4	2262	3588	3311.8	3424.2	3777.2
Col16a1	5794.1	4582.799999999999	5883.8	5512.1	3947.5	2556.2
Ankrd61	8204.3	1341.6999999999998	5716.8	6820.1	3917.2	7556.2
Grm5	5132.700000000001	4036.2	5172.6	4937.6	5061	210
Vil1	3553.4	2262	3588	3311.8	3424.2	3777.2
Pdzd4	880	6454.5	2117.5	9263	9491.9	5212.200000000001
Ube2i	3993.3	9374.3	6872.5	1777.8	4384.7	8374.3
Eif2ak1	3553.4	2262	3588	3311.8	3424.2	3777.2
Agt	4736.4	3529.2	4769.3	1880.4	4664.1	4948.1
Noa1	3553.4	2262	3588	3311.8	3424.2	3777.2
Ralgds	8491.9	9018.7	5488.6	3715.7	769.5999999999999	5908.5
Cfap65	3553.4	2262	3588	3311.8	3424.2	3777.2
Krt77	3553.4	2262	3588	3311.8	3424.2	3777.2
Pcbp4	4774.8	9420.3	9436.6	3497.6000000000004	608.5	6371.7
Gm527	3553.4	2262	3588	3311.8	3424.2	3777.2
Fam159a	3553.4	2262	3588	3311.8	3424.2	3777.2
Fbxo42	6089.4	5810.9	3276.9	4641.5	9368.400000000001	5911.3
St8sia5	917.2	3556.9	2433.2	8079.8	8179.2	8298.8
Ddrgk1	8712.599999999999	9652.5	6363.1	1648.5	5171.5	2674.3
Eif6	1056.1999999999998	3818.6	5091.9	4694.1	4867.9	5152.4
Ctsk	5566.700000000001	5695.3	7017	6494.4	1920.1	4048.1
Kcnj1	3553.4	2262	3588	3311.8	3424.2	3777.2
Snx15	9810.7	4185.9	7607	8576.2	490.4	3367.3
Myo1d	5099.2	4008.4	5137.2	4915.2	331.2	5366
Zfp142	3500.6000000000004	2172.1	6959.700000000001	3362.3	8093.9	10166.6
Vps4b	5099.9	9653.1	3328.4	8147.2	1055.8	7205.7
Usp48	2844	9535.1	5887.8	3987.6	3625	7965
Gpx7	5659.799999999999	4461.9	5720	3152.2	5695.1	3178.3
Atp4a	3553.4	2262	3588	3311.8	3424.2	3777.2
Otud7b	8978.6	4545.9	10545.9	6837.299999999999	261.70000000000005	3149.6000000000004
Fam83c	3553.4	2262	3588	3311.8	3424.2	3777.2
Emx2	3553.4	2262	3588	3311.8	3424.2	3777.2
Nras	7254.2	10753.8	7048.1	5181.8	2905.9	499.4
Rab21	6689.2	7577.1	4889	9257.3	1801.5	3833.2
Tanc1	5957	2396.9	10610.599999999999	9192.6	1631.6	4536
Cxcr3	3553.4	2262	3588	3311.8	3424.2	3777.2
Fignl1	3553.4	2262	3588	3311.8	3424.2	3777.2
Gdf6	3553.4	2262	3588	3311.8	3424.2	3777.2
Mcoln3	3553.4	2262	3588	3311.8	3424.2	3777.2
Blmh	2231.7	7269.7	5222.1	3549.8	8367.5	6199.700000000001
Dfnb59	3553.4	2262	3588	3311.8	3424.2	3777.2
Syt12	286.3	3191	7327.9	6051.1	7167.1	7290.3
Rhod	4865.6	696.5	4925.8	4618.4	4750.4	5022.8
Rnf222	3553.4	2262	3588	3311.8	3424.2	3777.2
Cul4a	6020.6	9446.3	3589	3160.8	8296.6	4832.1
Lhfpl1	3553.4	2262	3588	3311.8	3424.2	3777.2
Fli1	4660.8	3394.3	4724.5	4390.2	4648.5	2739.2
Vegfc	4862.299999999999	3697.3999999999996	4894.3	1199.6	4786.8	5076.9
Tie1	3553.4	2262	3588	3311.8	3424.2	3777.2
Nxt1	5566.1	4391.4	4602	2384.1	5495.200000000001	5698.5
Minos1	6689.8	5954.4	3138.6000000000004	1394.4	8593.2	7461.799999999999
Slc11a2	8078.7	6824.5	3412	6546.3	5265	4898.6
Atp5sl	6025.1	2154.8	1493.6999999999998	7022.7	7317.2	7459.5
Timm17a	1769.9	7219	3467.2	8963.400000000001	5517.5	7356
Cdc27	4962.2	7111.200000000001	4056.3	9206.5	6187	2678.6000000000004
Nudt21	3002.2	6785.4	5309.4	7401.299999999999	4927.4	5553.9
Capn9	3553.4	2262	3588	3311.8	3424.2	3777.2
Prelp	3553.4	2262	3588	3311.8	3424.2	3777.2
Cdca7	3553.4	2262	3588	3311.8	3424.2	3777.2
Fkbp7	8931.8	4151.3	4301.7	6287.5	8106.1	1902.6
Mapk7	2991.8	8029.1	9010.900000000001	7328	4864	788.3
Gpn3	5857.6	4651.1	5945.2	5575.4	1942	4262.5
Zfp366	3553.4	2262	3588	3311.8	3424.2	3777.2
Sftpb	3553.4	2262	3588	3311.8	3424.2	3777.2
Aacs	3553.4	2262	3588	3311.8	3424.2	3777.2
Rpusd3	5086.8	3995.4	5119.8	41	4996.4	5279.8
2510039O18Rik	5654.5	7866.9	8592.5	6884.7	1255.8	3121.7
Gtf3a	2940.3	3383.8999999999996	4739.9	4312.1	4508.6	4795.2
Hs6st2	4511.700000000001	5103.6	932.2	5749.2	6028.6	6252.1
Polr2b	2313.4	7010.2	4877.700000000001	6751.2	3707.3	8725.1
Actr6	8475.099999999999	2342	4884.3	6269.3	5309.2	7880.200000000001
Camta1	4374.5	2261.2	2936.5	6485.8	9085.1	9166.7
Alkbh3	2380.2	7628	5282.9	3390.7	8045.700000000001	8116.1
Aars	6826.8	5700.700000000001	920.9000000000001	5346.700000000001	8238.7	6970.9
Spcs3	5195.2	5864.3	1735.3	11132.7	6440.7	3251.8
Rab11fip2	8707.099999999999	9900.3	4261.2	6079.8	4144.8	1851.1
Gbas	3519.9	10066.400000000001	589.7	4757.299999999999	6973.4	8423.1
Cnot9	3301.3999999999996	6186	2043.4	8002.3	8479.3	5586.4
Psca	3553.4	2262	3588	3311.8	3424.2	3777.2
Rdh13	3861.8	4811.6	852.8	5559.200000000001	8724.8	8800.9
Spata4	4798.8	3556.8	4869.1	4538.299999999999	4803.4	1988.1999999999998
Zfp768	6578.5	7604.1	5785.3	3423.2	1446.2	7407.7
Rraga	8369.8	3461.6	3096.8999999999996	11311.9	2749.3	5946.9
Cdc6	3553.4	2262	3588	3311.8	3424.2	3777.2
Vps29	8276.6	5497.9	3685.2	7790.5	7666.9	1710.6
Krt76	3553.4	2262	3588	3311.8	3424.2	3777.2
Asb5	3553.4	2262	3588	3311.8	3424.2	3777.2
Klhl28	3807.6	5474.1	6824	8924.8	5625.299999999999	3879.8
Mfap4	4503.5	6650.1	7807.3	7350.5	3976.4	752.5999999999999
Slurp1	3553.4	2262	3588	3311.8	3424.2	3777.2
Slk	5437.4	10060.5	6339.799999999999	9259.6	618.1	2671.8
Mtif3	3553.4	2262	3588	3311.8	3424.2	3777.2
Igfbp7	3553.4	2262	3588	3311.8	3424.2	3777.2
Bag2	3553.4	2262	3588	3311.8	3424.2	3777.2
Itpa	2587.3	5756.9	3433.8	5352.3	6813.700000000001	6940.7
Plekha3	5099.5	5475.6	3746.1	7863.3	6629.6	5384.1
B3glct	7184.7	497.5	7259.5	3586.8	7246.1	5572.7
Esr2	3553.4	2262	3588	3311.8	3424.2	3777.2
4931409K22Rik	3553.4	2262	3588	3311.8	3424.2	3777.2
Kif19a	3553.4	2262	3588	3311.8	3424.2	3777.2
Krt79	3553.4	2262	3588	3311.8	3424.2	3777.2
Amot	6038.299999999999	3255.2	6125.8	920.3	5977.9	6180.9
Kif5b	6385.1	8494.2	2242	9893.9	3184.1	4405.799999999999
Tgif1	4722.1	3510.2	4757.8	1951.4	4652.5	4934.700000000001
Wdr20	6798	9775.400000000001	8300	2664.2	1203.4	5677.7
Ccnb1	3553.4	2262	3588	3311.8	3424.2	3777.2
Ints13	6225.9	6413	3355.1	9596.7	3050.3999999999996	6569.5
Stx12	7843	3705.2	6776.299999999999	9326.2	5518.6	1885.5
Usp39	5856.4	3480.1	5978.9	5532.7	5869.2	1716
Ihh	3553.4	2262	3588	3311.8	3424.2	3777.2
Rrp9	8206.8	4156.4	6655.1	1959.4	6457.1	5498.200000000001
Kcnh6	3553.4	2262	3588	3311.8	3424.2	3777.2
Nfib	910.7	11164.4	6087.700000000001	2808.5	8268.9	5094.8
Gzf1	6967.9	7044	3428.4	8015.8	3614.1000000000004	5187.2
Vamp3	2520.6000000000004	10224.6	1759.8000000000002	8732.5	4484.4	6882.2
Fam64a	3553.4	2262	3588	3311.8	3424.2	3777.2
Per3	4575.1	8938.2	7142.1	175.2	10598.2	2895.4
Edrf1	1510.9	8139.8	3232.8	8825.3	4856.1	8078.9
Zc3hc1	2735	3428.2	4791.4	4352.3	4556	4835.4
Stt3a	5982.299999999999	7916.6	4455.4	10952.099999999999	1820.8	4135.5
Fgfr1op2	4947.2	10348	6924.5	6557.9	1023.4	3819.1
Parp3	4947.4	3815.8	4981.2	749.6	4865.8	5160.2
Btbd17	5285.1	6946.6	7973.5	122	7853.4	3014.5
Itsn2	9478.4	6292.5	9537.4	4737	324.29999999999995	2959
Heatr3	7019.1	4408.4	6907.1	10391.7	2956.8999999999996	1897.1
Ankrd54	4632.299999999999	3387.9	4695.700000000001	4373.7	2866.7	4896.9
Tmem120a	3553.4	2262	3588	3311.8	3424.2	3777.2
Etnk1	8246.099999999999	2834.2	1391.4	6245.4	8266.7	6959.9
Haus6	4219.9	8473.400000000001	6357.9	9942	1750.8000000000002	3403.1000000000004
Slc23a3	3553.4	2262	3588	3311.8	3424.2	3777.2
Uqcc1	4612.9	6243.700000000001	2095.9	3292.3999999999996	8505.8	8574.8
Zcchc11	816	8410.099999999999	4434.299999999999	10637.8	6762.2	3238.5
Tssc1	3024.7	4484.2	4450.3	5250.700000000001	5539.1	5755.700000000001
Nfatc2	5698.799999999999	939.8	7413.2	6917	7262	3059.7
Ltbr	6214.6	5114.2	6266.6	1585.4	6248.8	2833.5
Slu7	7067.4	9091.900000000001	5023.3	2953.6	1595.6	8769.3
Dnajc24	4862	10330.3	3527.6	8303.4	835.4	6497.700000000001
Myl4	3553.4	2262	3588	3311.8	3424.2	3777.2
Mtif2	6504.3	7885.1	2904.1	5062.6	9159.5	2625.8
Nppa	3717	5956.3	7142.8	6107	3930.3999999999996	4159.8
B3gnt8	3359.1	6652.799999999999	7230.1	696.8	6013.3	7687.6
Mmp10	3553.4	2262	3588	3311.8	3424.2	3777.2
Knl1	3553.4	2262	3588	3311.8	3424.2	3777.2
Lmod1	3553.4	2262	3588	3311.8	3424.2	3777.2
Ttll1	3553.4	2262	3588	3311.8	3424.2	3777.2
Lipt2	4950.299999999999	4428.2	5738.7	5303	1187.1	5839.200000000001
BC029214	2983.7	7200.1	10209.4	8889.6	404	4548.9
Mreg	2084.4	4164.3	3813.7	6813.1	7186.700000000001	7319.6
Eps8l1	8751.7	6002.4	823.5	3483.1	8421.5	6299.700000000001
Ptpn4	8063.5	860.6	4701.1	6627.9	10894.1	3232.8
Aldh1l2	3955.9	6493.7	155.7	7084.5	7420.1	6278.8
Prima1	6542.8	5562	6599	6363	244.1	3191.3
Spryd7	2885.5	4662.4	3866.6	5404.1	5718.5	5931.299999999999
Dis3l2	6914.9	8141.700000000001	4272.5	7496.9	1358.4	6119
Kcne3	3553.4	2262	3588	3311.8	3424.2	3777.2
Snrpa1	5639	5929.2	1483.6	7998.9	4430.299999999999	8217.900000000001
Med7	9003.7	2609.7	6913.5	9425.4	1259.6	5011.3
Tmem19	5253.3	5961.700000000001	8755.6	8427	1525.4	3705.6000000000004
Rsg1	6633	5581.9	4562.4	3982.4	6744.6	3225
Arhgap33	6270.8	5217.2	6328.5	519.1	3563.2	6543.8
Mip	3553.4	2262	3588	3311.8	3424.2	3777.2
Mcoln2	3553.4	2262	3588	3311.8	3424.2	3777.2
Lypd2	3553.4	2262	3588	3311.8	3424.2	3777.2
Spryd3	4726.1	1422.5	4809.2	4441.799999999999	4612.9	4879.299999999999
Gprc5c	236.5	4054.9	5190	4895.2	5008.4	5296.4
Alcam	7913.1	7072.7	7964.2	2977.6000000000004	4877.5	446.2
Wnk2	4697.5	387.5	3045.6	6197.4	9448.599999999999	9532.9
Ube2r2	5831.5	2705.7	8472.8	3649.1	10156.8	2852.8
Mafk	3553.4	2262	3588	3311.8	3424.2	3777.2
Ppp2cb	7425.4	6811.8	8035.9	3515.8999999999996	5200	4105.4
Nutf2	4097.6	1255	5487	6637.299999999999	5571.4	9307.3
Dhrs9	3553.4	2262	3588	3311.8	3424.2	3777.2
Ubxn8	6026.4	4836.5	6112.5	5745.799999999999	3505.6000000000004	2255.7
Abcc2	3553.4	2262	3588	3311.8	3424.2	3777.2
Celf3	3371.5	4372.6	633.9	6590	10501.5	8848.900000000001
Pcsk6	8547.3	415.6	8638	2226.8	5814.8	7671.9
Dhcr24	8817.900000000001	7993.4	7189.6	6368.9	2083.3999999999996	907.5
Daxx	5162.799999999999	4790.6	6047.299999999999	5656	3688.5	3779.8
Psmg3	4536.4	3302	4601.4	4294.1	3331.2	4789.1
Tmem184a	3553.4	2262	3588	3311.8	3424.2	3777.2
Snrpb2	3436.7	9845.8	3436.2	8699.1	1175.2	7167.7
Krtcap2	5663.6	9665.7	4528.1	7051.4	6675.7	864.7
Slurp2	3553.4	2262	3588	3311.8	3424.2	3777.2
Lyrm1	8595.3	4563.5	5605.2	1596.4	9330.5	3119.6000000000004
Pecr	3217.8999999999996	3483.8	4443.5	4399.200000000001	4595.8	4881.8
Lamtor4	5367.2	3582.3	633	7157.5	7186	8544.3
Arl2	8332.2	5148.1	7500	8601.599999999999	681.2	2744.2
Dcun1d3	4683	8923.3	8283.3	3427.6	3700	5082.7
3632451O06Rik	2969.5	3399.5	7711.7	9081.6	9308.1	885.4
Shisa4	6646.9	10598.7	9714.5	4580.6	195.1	2560.3999999999996
Zfp451	5580.8	9049.9	4134	8392.9	5528.4	1305.8
Dusp2	3553.4	2262	3588	3311.8	3424.2	3777.2
Ccng2	1588.1	9621.4	6024.7	9097.6	4839.8	2882.4
1110004F10Rik	6548.2	8498.900000000001	3559.8	9266.400000000001	4561.700000000001	1258.8
Drc3	3553.4	2262	3588	3311.8	3424.2	3777.2
Eif3g	6346.799999999999	5486.5	5079.6	5229.4	5715.8	6643.7
Mtmr12	876.4	4418.6	7360.5	4060.8	8202.1	8270
Dcaf7	4100.1	6359	405.5	9513.1	5711.9	7389.6
Blm	3553.4	2262	3588	3311.8	3424.2	3777.2
1700012P22Rik	3553.4	2262	3588	3311.8	3424.2	3777.2
Pgls	4578.4	3338.6	4613.2	2702.3	4504.799999999999	4786.2
Acp6	8703.5	6346.2	2904.7	1470.8	5189.9	8778.9
Ddx27	5317.799999999999	1572	6883.1	5014.6	5324.2	8170.6
Tpcn2	3553.4	2262	3588	3311.8	3424.2	3777.2
2310022B05Rik	8923	688	8994	2435.1	4304.6	7854.6
