Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BTG2	594.2976034614683	3.3069710888360007	0.25148547648953984	13.149749778785134	1.707385212290026e-39	1.9247566921297002e-36
SELK	146.63248845489477	3.2798812611964108	0.253614239595976	12.932559569294986	2.9483725915553625e-38	3.1282233196402396e-35
ATF3	104.3840243589145	5.269028656584345	0.41868719133088494	12.584642582056626	2.5650111108043778e-36	2.5702836336432534e-33
UAP1	679.1764824482545	3.067047666510619	0.2470473382384529	12.41481769599262	2.1718098391695825e-35	2.0617333720579872e-32
HSPA1L	30.606660269469607	3.832639641809553	0.3114930333133785	12.304094255468353	8.609681828940174e-35	7.764641557429697e-32
CRYAB	386.80124602239124	2.9452369076667604	0.24094056565261396	12.223914639235876	2.3165501718674267e-34	1.9896959738082275e-31
DUSP1	363.24019228812233	4.1802035542044145	0.35811537679705896	11.672784317701336	1.7558102767503531e-31	1.4395249982611872e-28
TNFSF9	57.260213922180924	2.8396512923613506	0.25326730884954	11.212071961677134	3.557663438986221e-29	2.7899815412606294e-26
TCEAL5	183.6124468065973	2.0428537944993868	0.18424073184175252	11.08795961717102	1.4352405645586706e-28	1.0786430859560308e-25
ZNF331	7274.27696604934	4.338150963792004	0.3973268079771485	10.918344487949842	9.419709236056647e-28	6.79613181963015e-25
CKS2	39.98988242132044	4.818350981622603	0.4424682562881321	10.889709969351854	1.2905059197572095e-27	8.952636644100304e-25
ANKRD37	93.42481218972854	3.5569103567479186	0.33112378667971865	10.741935493110194	6.467409717318377e-27	4.32046922486191e-24
TCEAL7	154.83547863861565	2.5351132950074002	0.2381453469673504	10.645235471911038	1.835196816710559e-26	1.1821944636788699e-23
NPAS4	1337.0141495427488	9.059123293099827	0.8682090610473883	10.434264855714705	1.729472304867224e-25	1.0756721366513834e-22
JUNB	36.379053200412095	5.749129027901597	0.5540679140231431	10.37621721524459	3.1813197913960357e-25	1.9127155025803433e-22
HIST2H2BF	728.8230162491355	2.592887576363621	0.26202415104487914	9.895605294488732	4.3497106311440105e-23	2.5308300210949846e-20
KIFC1	14.067496210981465	3.4329689960193868	0.3529455510889989	9.726624929616206	2.3216849788925983e-22	1.3086322488839312e-19
NR4A2	986.740069430284	3.531043487656968	0.37081187276450583	9.522466099405218	1.6911723990022304e-21	9.243538351758554e-19
FOSB	305.43229547530615	8.229763706509502	0.8650215406129824	9.51394077502119	1.835734568425449e-21	9.738571885497007e-19
IER2	39.20985994862812	3.097493661739283	0.32779115215700183	9.449595089301493	3.401439249925084e-21	1.7529074214542497e-18
TOB1	300.71454823922227	2.1091461228321373	0.23107087827337042	9.127702021960957	6.99686558353235e-20	3.5056240147270275e-17
ZFP36	24.423851279391762	2.9940018117446425	0.3286579507522697	9.109780563323147	8.254876425179952e-20	4.024140704891103e-17
FOS	689.7754430870191	7.9016915121100055	0.8755414327390015	9.024920142717558	1.7982648017004016e-19	8.535605849544774e-17
HIST2H2BE	193.9805708409633	2.9226868030965165	0.32423715894460425	9.014040255626147	1.986017566602072e-19	9.18507662789784e-17
SPTY2D1	205.80606081300266	1.3037619107320024	0.14543895909092	8.964323719595422	3.1219069159404306e-19	1.4077458760704387e-16
REM2	11.76997630477886	3.247862848609189	0.3627641324251017	8.95309805546931	3.456425939305283e-19	1.5205745040792534e-16
HSPE1-MOB4	173.3951640864488	2.904136045660364	0.32536036118914546	8.925906140029362	4.420652413578193e-19	1.8984597043740444e-16
ZNF10	1231.9377037054287	2.5390596217331454	0.2846628036215847	8.91953423288992	4.6825332193457855e-19	1.964159341333487e-16
TFRC	1085.953106437034	2.866044442549396	0.32426451352583746	8.838600349405883	9.692515914663494e-19	3.9732706716542143e-16
CA5A	17.19029553310459	3.5680208776054707	0.40672099449531557	8.772649865377346	1.7451002557373822e-18	6.994749625052258e-16
CES5A	31.648431858157185	2.529846836569132	0.28849651605297627	8.769072400529714	1.8014418303229112e-18	7.063610063811816e-16
BAG3	541.6087765271725	2.954790380244326	0.34139858372821524	8.654957932094444	4.93093500519114e-18	1.8923249933751617e-15
HSPA6	8.530244819670473	7.025668273605763	0.8212378554951364	8.554973722405775	1.178955860157168e-17	4.430172260344758e-15
IDI1	362.78034647432804	1.5195716806057293	0.18231123642374136	8.33504127564484	7.747116222626221e-17	2.794694706150183e-14
UBC	239.13341370089074	2.2010865779439057	0.2640257864367564	8.336634870591114	7.643462399721727e-17	2.794694706150183e-14
DNAJA1	428.707357125172	2.0418612914223764	0.2535352545910712	8.05355963104898	8.042019026089087e-16	2.844194062226841e-13
NKRF	459.3670465186811	2.020747570068237	0.25256518196461747	8.000895271270325	1.2351781281442728e-15	4.2844053648727405e-13
DNAJA4	975.7539869138375	2.057100919752933	0.2572010229916455	7.998027752089278	1.2642788111359121e-15	4.3026031917846124e-13
SYAP1	405.38761366890486	1.7929624275675506	0.22509093756148663	7.965502507526669	1.6455369738679381e-15	5.496398221788149e-13
CD83	176.3552147080817	1.7904098023440347	0.22494005734834432	7.9594974032188	1.7273949590400185e-15	5.664913250219057e-13
CSRNP1	83.83167283331149	3.14180519733871	0.4009061562748044	7.836759670971812	4.623217059904435e-15	1.4890886805267195e-12
DNAJB4	866.0202955014702	1.8582552943082273	0.2388591464552262	7.779711691536813	7.269001500400197e-15	2.3001926326792694e-12
TWISTNB	175.2628997113559	1.5401663269931671	0.1989845388534091	7.740130644661793	9.931471043314712e-15	3.088516262211508e-12
PNPLA8	1338.9125269352364	1.8786735881489696	0.24546933479362315	7.653394220212691	1.9574266200224492e-14	5.9840854144652406e-12
GADD45B	24.691985610137607	2.845211280899482	0.37309927016733047	7.625882729878939	2.4237008959676032e-14	7.286048843427944e-12
CCDC61	276.3597216443261	1.6549689821437132	0.21796913099558707	7.592675965557798	3.13365497234595e-14	9.26585815347605e-12
LBH	15.090208792536574	4.561515597655573	0.6056984281969908	7.531001213316729	5.035272038830932e-14	1.4648580929740892e-11
FOSL2	401.8783748702327	3.704292793690778	0.4932656139328917	7.509732462710736	5.924832111960262e-14	1.6962888381496385e-11
KIF18A	35.644566214684644	2.899107962810516	0.38735776392658916	7.484316135612415	7.192064368868727e-14	2.0269260159575817e-11
HIST1H3D	17.64831739536762	2.2136280991238255	0.29604693643476687	7.477287641554745	7.587222926053667e-14	2.105395998726615e-11
JUN	226.852519864616	2.6500165985485027	0.35464510112741104	7.472305665929524	7.88016963536814e-14	2.1535548441384114e-11
CCNH	1118.3842728491613	2.17596786562782	0.29316175287457075	7.4224138868442635	1.1500476284003683e-13	3.096031204993648e-11
HSPA8	2197.0833301082803	1.9831941970296911	0.26998730639214463	7.34550902978079	2.0497748980215034e-13	5.437027917002038e-11
EGR4	38.72378687161953	3.7847363442906046	0.5165472999676733	7.326988921493659	2.3538127390196184e-13	6.153002952709689e-11
PRMT9	871.5689188249485	2.480321863169194	0.33963850200135676	7.302828885870206	2.8177945065526076e-13	7.260651359241341e-11
PTP4A1	447.0337764262634	1.8834184780512766	0.25853610568084134	7.28493404467199	3.218277099777822e-13	8.1757836688299406e-11
LINC01136	19.44773917521808	2.6728027848173044	0.36750479626541843	7.2728378295421185	3.5201282785030556e-13	8.818410244355502e-11
LINC01354	5.151085989289054	5.2080547186480075	0.7178926035368545	7.254643233527397	4.027219084505816e-13	9.950541181812522e-11
ZNF141	1183.5400833474216	1.8256120812359868	0.2525846874403143	7.227722708516835	4.911602821991512e-13	1.1971700013548771e-10
HSP90AA1	6952.285262674393	2.3561736116177743	0.3278608911563331	7.186504017932062	6.647133488335739e-13	1.5985912897214897e-10
NDEL1	848.7644982935981	1.923912017547908	0.26833904880295184	7.169705736568685	7.515914070625055e-13	1.7837439748929488e-10
NAMA	108.44073005156487	2.1345179568946886	0.2983104157656323	7.155358459128272	8.345455802894239e-13	1.9298331579077357e-10
SNHG5	71.20788656455487	1.276268399930192	0.17835293523024745	7.155858681454128	8.315076980119761e-13	1.9298331579077357e-10
STK19	125.03676125353219	1.5359626117822065	0.22065262216813913	6.960998680594832	3.3786893840530932e-12	7.714103850653879e-10
GNL3	177.22261971255116	0.9036706065746739	0.13107719194329992	6.894186495584791	5.417391533961775e-12	1.2214186387258567e-9
NR4A1	697.8007917386954	5.329723608138869	0.7736835114552336	6.888764629498316	5.6278964584934354e-12	1.253214424961063e-9
ZNF184	468.53444742762105	1.9227922582238766	0.279587344628894	6.8772506880669635	6.101868010226533e-12	1.3421877231762924e-9
NFIL3	103.36878191101266	1.9130827663822658	0.27848308387794013	6.869655203979194	6.4357264580142986e-12	1.398568652086794e-9
HERPUD1	245.47378093360328	1.0623293017850524	0.15503482293331214	6.852197988074013	7.272380723085123e-12	1.5615706083605519e-9
IFRD1	1111.6652063334925	1.584330324713674	0.23269024539176894	6.808752649025816	9.844857612089902e-12	2.089078785285477e-9
TIPARP	248.55861755419568	2.253407234721764	0.33118744636363956	6.8040237015733736	1.0173678981575031e-11	2.1337517184961495e-9
TMEM198	357.45302453916054	1.6370394704075961	0.24239568089952543	6.753583497579561	1.442374325609665e-11	2.9903569782783367e-9
SERPINH1	10.14039855353244	5.356528993609411	0.7941405733014582	6.745064002133607	1.5295958365222624e-11	3.135150011744551e-9
CHORDC1	771.1564419228397	1.7482314307310984	0.26028129800566263	6.716700139911951	1.8588593782887084e-11	3.767218719797015e-9
PNP	14.36363809468379	2.4595602664943756	0.36777747071639	6.687631685821927	2.268110914070919e-11	4.545546284121907e-9
EGR2	8.848225411308563	3.0649094811861533	0.46045144316955877	6.656314203488155	2.807796779735942e-11	5.565300056713977e-9
UFSP2	498.1722079393115	1.5653414112855362	0.237578572013796	6.588731458469403	4.436002910051982e-11	8.696976574848653e-9
NR4A3	1009.14906438529	4.336706253006261	0.6590417135196813	6.580321342401267	4.694325928041586e-11	9.104468469256567e-9
FAM71E1	17.063988483690885	2.2016820354403923	0.3368288705530658	6.536500365379243	6.297498432263294e-11	1.2083827576886493e-8
CTH	138.05043037550115	1.9630911241226556	0.30281048577906516	6.482903387813838	8.99741168720356e-11	1.6904824437717773e-8
NAMPT	1000.4430808392331	1.8628510040476034	0.28728113161774027	6.48441821973305	8.907482336197536e-11	1.6904824437717773e-8
PTGES3	619.5215897891575	1.577490131141314	0.2440492764243185	6.463818103679179	1.0209358509446202e-10	1.8984144271637232e-8
BTAF1	2714.625790503293	1.2088068267838095	0.18727894204257886	6.454579535743965	1.0851977291412099e-10	1.9771425697494954e-8
COQ10B	117.90805750460252	1.6767189985365116	0.25971283484031754	6.456049811968013	1.0747124764743885e-10	1.9771425697494954e-8
HIST1H2BK	5.275517690208102	4.256683053673999	0.6680802211862819	6.371514855080707	1.8717015882335887e-10	3.375988154696924e-8
MORF4L2	956.9035028880025	1.186090782961001	0.18677812586486062	6.350266003949371	2.1494292869548024e-10	3.8385402028518585e-8
TMEM184C	530.229557907192	1.5897228869322217	0.25148628403358414	6.321310496281085	2.593542985216173e-10	4.586248512190599e-8
EIF2AK3	1144.435464895262	1.7181281791907737	0.2726932804875109	6.300588617802272	2.965174226765361e-10	5.142581493092963e-8
HSPD1	431.08469049773856	1.7717230642168544	0.28117401570906203	6.301162145971916	2.95422141074637e-10	5.142581493092963e-8
ERRFI1	782.450867614356	1.2849833495490346	0.20500268065961388	6.268129496719211	3.654108493315765e-10	6.277062370851091e-8
FAU	31.688637883937854	1.7934770007977563	0.289235015908844	6.200760288868319	5.619104383460825e-10	9.561489223064424e-8
TCEAL9	86.34913784149973	1.8518700649919828	0.29925310616930734	6.188306910820358	6.081383897329495e-10	1.0251394519264682e-7
SERP1	113.79275639026636	1.3389669447285892	0.21787433559286248	6.145592784414456	7.966542734556938e-10	1.330486400955588e-7
HOMER1	3336.4010028683792	1.7138460758363896	0.2792188160522928	6.1380035202048	8.356501138004996e-10	1.382809275469689e-7
C4orf33	623.6419657571231	1.8970743691949996	0.3101781356453035	6.116080249332441	9.590504297552378e-10	1.572581145590475e-7
MAPRE2	5188.445774549723	0.966238808559481	0.15820905235843513	6.1073547572384825	1.0129592038620396e-9	1.6460130774828477e-7
NAF1	552.5967882929956	1.2544464932026802	0.2057041810049754	6.098303335761264	1.0720017814147662e-9	1.7264014403016195e-7
ABRA	130.04629275131578	1.8700116716356983	0.3068354892636146	6.094509067786148	1.0977381057015388e-9	1.7522037356228898e-7
INSIG1	349.35485368143037	1.7327541103710626	0.28711820092496604	6.03498525969063	1.5897719856904748e-9	2.5153260794648325e-7
ETV3	121.64580288008327	1.2174719060966845	0.20287415461731828	6.001118813745413	1.9596252611704334e-9	3.0735444204983574e-7
AVPI1	95.3343018641854	1.2374016082691819	0.20785099594627038	5.953310941021669	2.6277137050000286e-9	4.08586828423151e-7
ELOVL5	2843.838420187729	1.505207767508507	0.252944441000571	5.950744604445009	2.6692532578212196e-9	4.1149847018223364e-7
HTR3B	18.204952805239166	3.6702744672851777	0.6181886965706973	5.937142635647395	2.900323278757494e-9	4.4333161846566884e-7
RGS16	5.149814983789742	3.4995776495207553	0.5923283348536632	5.908171943834729	3.4592486099290612e-9	5.243232535906763e-7
WDR45B	594.371444761023	0.9931214449793264	0.16934064958431636	5.86463703438696	4.501162290705359e-9	6.765622019787714e-7
PPP2CA	777.7297659282242	0.844541637319846	0.14495373166228187	5.826284205552485	5.667506805455894e-9	8.448332252066774e-7
P4HA1	1013.8820184894939	1.2286148419172114	0.21105812606909108	5.821215533369311	5.842117227980552e-9	8.637235118121739e-7
RHOB	220.46766302776564	1.5616590134923107	0.26847997668392726	5.816668463625506	6.0032039417877465e-9	8.803234918538666e-7
PTTG1	8.827417404367495	2.868563543629816	0.5005371770841881	5.730969995755852	9.985793102349219e-9	1.452530243444136e-6
FTL	140.39758759439985	1.6939539215448538	0.29905304659542076	5.664392791946874	1.4754607519341562e-8	2.12903084661091e-6
C2orf69	371.9582938595002	1.1647484707159466	0.20586518139479168	5.657821603558523	1.5330636336904694e-8	2.194592758799603e-6
HIST2H2BA	284.0362600693155	1.2928456609158188	0.228970621673538	5.646338606527146	1.6390088434350917e-8	2.3277797251211613e-6
USPL1	849.64847310527	1.0243981429076763	0.18152117169811405	5.643408608067725	1.667160418559733e-8	2.349263474184524e-6
HECA	402.59439757925196	1.14609183604887	0.20376993215329356	5.624440386949138	1.8611030840583506e-8	2.602226071872905e-6
UBB	57.66772425676657	1.8319137528642064	0.3313060839223193	5.529369491728778	3.213837898919648e-8	4.459076475601053e-6
ARL5B	305.2913682902933	1.322491436459256	0.2395307826188057	5.521175282777314	3.367396491515563e-8	4.636467978432535e-6
GADD45G	5.185771587251862	3.007134526717539	0.5472898912768489	5.494591759591568	3.9161526518345516e-8	5.3511852561469555e-06
KLHL15	316.02340008154323	1.168359576043503	0.21388864480191763	5.462466589217588	4.6956392926510406e-8	6.368063603123821e-6
RBM7	181.05919463647749	1.2414754046318641	0.22779791793556983	5.449897944119937	5.0398732429613834e-8	6.783895050992125e-6
RASD1	17.40399725428102	1.8738303295150633	0.35044075345108516	5.347067403154109	8.93907339573223e-8	1.1943264210283128e-5
BEX5	41.934052398083814	1.9682898077506292	0.3699162634795674	5.3209063836128125	1.0325152806344611e-7	1.3693733909414541e-5
CACYBP	637.4196958887269	1.4698451221573872	0.27806462895854156	5.285983793273239	1.2503096380194054e-7	1.6461193387559137e-5
MIR7-3HG	174.67306506273007	1.43287203865145	0.2718486276272938	5.27084521690478	1.3579695346924865e-7	1.774905543278868e-5
RHEB	983.067598518523	0.9006008880505351	0.17104045085208086	5.265426298656055	1.3986442258698487e-7	1.814916971367947e-5
JMY	2627.653096865258	1.0526826844188346	0.2007409023442029	5.243987010748009	1.5714326751697992e-7	2.0245665115741193e-5
LOC105373044	11.962784495333942	1.9045550129506497	0.3698312611986462	5.149794548946101	2.6077194881066326e-7	3.3358465536864776e-5
DCUN1D3	408.6665609157595	1.468183822090759	0.28604361628808267	5.132727103450228	2.855738249808021e-7	3.602024532292816e-5
TSEN34	13.426307031204345	1.7243018700129638	0.33594213998425404	5.132734672982031	2.855623360131938e-7	3.602024532292816e-5
DNAJC27	373.05638326462	0.8582565580110151	0.16779217798914933	5.114997422981876	3.1374523952591185e-7	3.929877003700606e-5
RPL36A-HNRNPH2	11.934779409984666	2.57660892763751	0.5049656298169148	5.102543174219026	3.351192615829679e-7	4.1686524973599945e-5
RNF122	580.9934097758531	1.3188604835983029	0.259341686330576	5.085416472217991	3.6682024320949267e-7	4.53173748408878e-5
MLLT11	525.9176286528357	0.9319856859599149	0.18336490335742314	5.082683048365293	3.721403902390403e-7	4.5661879039058295e-5
SRSF3	732.9444701714731	0.9409364054925005	0.18547237057844412	5.073189082330398	3.912034303769488e-7	4.76765964439799e-5
DNAJB6	881.859623853135	1.2855583530027075	0.2534835786758534	5.071564634356997	3.945582113252182e-7	4.7762727903845375e-5
APEX2	65.0445726595581	1.302107333194773	0.2568737319314009	5.069056004303724	3.9979358973178115e-7	4.8073846519947576e-5
RASL11B	83.89559966975261	1.1125698981850531	0.2203055742177799	5.050121414927242	4.4152933927700116e-7	5.274082577840576e-5
ATP1B3	4314.169214675276	1.2959008272572543	0.25839624811469447	5.015168899364368	5.298689831581859e-7	6.287662400805394e-5
NUDC	203.6485531019967	1.0501981178359265	0.2102162468097697	4.995799010655341	5.859266059512303e-7	6.907423654602837e-5
SCEL	16.66311902379974	2.0156737374278206	0.40554637708850944	4.970266907323167	6.686079728357939e-7	7.830962341583906e-5
LOC102724467	11.630742046950264	2.0887631097261674	0.42046912855000457	4.967696717543342	6.775281458302189e-7	7.88424204279978e-5
TRIM54	7.1191098428716115	3.5179992673511977	0.7088803972038957	4.962754339416883	6.950046545924435e-7	8.035768560823016e-5
LPP-AS2	10.061607849268539	2.009577370500428	0.40609684737787155	4.948517535844163	7.478085408458233e-7	8.59122461862173e-5
MIR22HG	7.4963998300804064	2.8581268285497274	0.5816211214587376	4.914069869714135	8.920493561348649e-7	1.0183477364939593e-4
C14orf1	123.63233398799107	1.030501185211967	0.20997371795326958	4.907762720291064	9.212120974580112e-7	1.0450253208710784e-4
RRNAD1	171.15829219579345	0.9979054960868206	0.20345548171087502	4.904785497521844	9.352949203443473e-7	1.0543696548906871e-4
TEX14	139.75687463568352	0.9998856526916816	0.20421457563905615	4.89625017980574	9.768269157207344e-7	1.0943495080034091e-4
RGS7BP	1867.0087702707795	1.0913364537176509	0.22299426867231997	4.89401122376522	9.880120031504226e-7	1.10004768523606e-4
MXD1	1605.3540941379874	1.262630634844561	0.2583247090112429	4.887765632940705	1.0198683742244375e-6	1.1285500531218514e-4
RPL10	97.57796409639938	1.4213236364951778	0.2914793861386804	4.8762406677326355	1.081266773407441e-6	1.1891956580457326e-4
FSD2	294.5226156607552	-0.8183975263497834	0.16802786934148162	-4.8706058676883	1.1125656996573333e-6	1.2162028802860194e-4
PPP1R11	246.2416241455302	1.4315110333299657	0.2951683461735455	4.8498121559698095	1.2357844839795252e-6	1.34276173117703e-4
TM2D2	114.39368648733232	1.0113432939379403	0.20871024235447336	4.8456811823363966	1.2617800099650563e-6	1.3627979664514804e-4
TXNL4A	597.7366752621647	0.699495380864917	0.1446101335423954	4.8371117827634516	1.3173934879019675e-6	1.4143944250766542e-4
RANBP2	2169.1474196926174	0.9776964006158996	0.20302159767005873	4.815726069719963	1.4666561016206833e-6	1.5653299470374122e-4
PDLIM3	186.64963865301434	2.5073849042803187	0.5222770752052693	4.800871076515941	1.5797695230258878e-6	1.676135463930467e-4
MLC1	6.493494728519836	3.6890399879906486	0.7724592295556223	4.775708344002656	1.790757778143696e-6	1.8888829265718038e-4
CXorf40A	15.948672946250902	1.862495792316052	0.391297892101103	4.759789996095412	1.9379449360519672e-6	2.0322507448586823e-4
SNHG15	41.94043037722631	1.3327945212709904	0.2806755849567452	4.7485231801561465	2.0490740584586096e-6	2.1274517983790807e-4
STIP1	237.75796174216256	1.319351929850248	0.27786341072189735	4.748203178038205	2.05231808459256e-6	2.1274517983790807e-4
C6orf106	2991.321712977309	0.7085827284079966	0.14948736031514456	4.740084559083689	2.136290453817361e-6	2.2018440523144996e-4
CRY1	3023.061316437971	1.0407698854676277	0.22154915659650332	4.697692834656695	2.6311673002025996e-6	2.6964979882814936e-4
SLC19A2	400.88203958884736	1.2766329852707554	0.27182844247961496	4.696465806246501	2.6470152283414674e-6	2.697413201898025e-4
PMVK	67.64300694602363	1.3639272888781016	0.29062861352836755	4.693024793117874	2.6919485124164156e-6	2.7277907482278025e-4
HSPA4	809.532296643903	1.2926232581973107	0.2788690684914553	4.635233535184693	3.5653473104931734e-6	3.5529375380864844e-4
JOSD1	256.8137510870282	1.0565498806222142	0.22788409696483294	4.636347576220999	3.5461947348584397e-6	3.5529375380864844e-4
RLF	2115.267356559249	0.7472424759426978	0.1611417988534236	4.637173478635409	3.5320595504288164e-6	3.5529375380864844e-4
GCH1	76.3404819765887	1.5717525416297706	0.3416923977810118	4.59990491985454	4.226838214151348e-6	4.188982465310322e-4
CDADC1	366.9438579640291	1.173228757186917	0.25559895579282227	4.590115611183822	4.43000569875475e-6	4.342609390676056e-4
SF3B4	162.4759914645845	0.9224328699584791	0.2009132222323391	4.591200418316738	4.407038848133742e-6	4.342609390676056e-4
RNF139	191.61911010548457	0.7575459546558769	0.16541382828322684	4.579701482748967	4.656400384627648e-6	4.5398645263529125e-4
PDE7A	3084.355669427896	0.8387171214609717	0.1833496179603653	4.574414339070382	4.775539403134403e-6	4.6309894738889905e-4
VPS37B	382.1892876873052	0.916198136241517	0.2005486164303816	4.568459022800418	4.9132309831726805e-6	4.7390346119511033e-4
FNDC3B	992.8616460521248	0.8713256739574884	0.19114889601492663	4.558361006120838	5.155436592274657e-6	4.899085772293414e-4
HTR5A-AS1	76.83750490618704	1.3764861486376496	0.30198359791025525	4.558148714575947	5.1606492029481e-6	4.899085772293414e-4
ZNF891	169.43138447909342	1.051600660800709	0.23059796242599165	4.560320697275071	5.107555784224023e-6	4.899085772293414e-4
RBM22	165.44752620120488	0.7898923158590514	0.17355457081774578	4.551261958341265	5.332510554219102e-6	5.035732610808898e-4
SIK3	9746.162753240158	0.5659737925307259	0.12493662695998074	4.530087023335572	5.895939613036674e-6	5.538805354184504e-4
BZW1	145.80555038997537	0.8526068735171385	0.18842922320703856	4.52481233540048	6.0449120090406205e-6	5.649330461505994e-4
STMN4	659.0695512888987	0.8882987692860016	0.19697923121637323	4.509606235137772	6.494806445786119e-6	6.038496075394033e-4
SLC7A5	188.43496736201018	2.241851296239356	0.49734948716134053	4.507597482476338	6.5565809704489015e-6	6.064669280204453e-4
DYNLT3	133.96263418921046	1.3975515841259467	0.3109551484805111	4.4943831641158285	6.97718983715325e-6	6.42079454554761e-4
NARS2	1301.546988572982	0.8783122569672185	0.19555471196474997	4.491388870883051	7.0760219134501335e-6	6.478690723497466e-4
ZNF131	744.5782507679723	0.6349702807276474	0.14186433353027084	4.475897957763698	7.609082276545797e-6	6.931566516265482e-4
OXSR1	1601.2468792328639	0.693189888635677	0.15509978056170878	4.4693157277542435	7.847022890741746e-6	7.112399591975321e-4
ARF4	715.3554853364799	1.0683899273965016	0.23915454007167813	4.467362095974801	7.919002724793683e-6	7.141752607355183e-4
TMEM107	38.48603627306079	1.4933885782056693	0.33590430386677	4.445875093038382	8.753480074175147e-6	7.85505075113916e-4
BDNF	698.5725696950535	1.2832861715716948	0.2890580364138106	4.439545039095761	9.014924798298058e-6	8.049613791430795e-4
ZBTB21	228.03236191323168	0.8225597869912128	0.18575369806503136	4.428228323633369	9.501029529852506e-6	8.441875351229046e-4
DEDD2	146.08731621556782	1.2172032056826678	0.2761070913954187	4.408446011042454	1.0411496630809376e-5	9.205498271073957e-4
ETF1	347.28598695631905	0.6591657154362849	0.14969890430434593	4.403276820892192	1.0662796852750602e-5	9.381700821125005e-4
DDIT4	67.10570284166864	1.6676723352566822	0.3798838454771436	4.389953284699549	1.1337501428120954e-5	9.92691811936979e-4
HEY2	5.268033111812334	2.491285697793393	0.5684812683191596	4.382353186692376	1.1740427918349595e-5	0.0010230053061027616
CLK1	849.8982116629126	1.1016274811061348	0.25271745912443233	4.359126927450306	1.3058236219846095e-5	0.0011323625321988655
AHSA1	157.72704661504446	1.1277825731972215	0.25881934809552154	4.357412154446022	1.3160929371022504e-5	0.0011358070960054206
GHET1	5.273069083831158	2.5553178841944875	0.5866751958190624	4.355592161395175	1.3270766524241468e-5	0.0011398324561797304
ZNF711	420.37423003176025	1.187191515217259	0.27265032738486683	4.354264037033219	1.3351470581010924e-5	0.0011413292647852798
CXorf40B	20.71765356448539	2.0084493900566094	0.4615270411716183	4.351748025333514	1.3505642475004938e-5	0.001146639626033268
GOT1	817.944859494955	1.1806585097694617	0.2713777800502477	4.350608622234486	1.3576018193829732e-5	0.001146639626033268
USP28	2229.296827904368	0.8358847310159444	0.19215068592188211	4.350152209999235	1.360430670128732e-5	0.001146639626033268
CRYM-AS1	50.23179497581817	2.005934806025248	0.46213293410637235	4.340601281542787	1.4209335471447407e-5	0.0011920641111557995
FAM122C	97.55206118304068	1.3227018938761674	0.30651066974817204	4.315353507800867	1.5934769515338552e-5	0.0013294509847917592
PRNP	2239.7677750033135	1.2272024340685592	0.284434891369713	4.314528460832964	1.599439284248e-5	0.0013294509847917592
PROX1	1545.249154852433	0.733574841611393	0.17037398238289525	4.305674090324254	1.6647800552856633e-5	0.0013774145806049315
BTG1	342.03246684375864	0.9003773055015174	0.20962728280076098	4.2951341708573105	1.7458771504540996e-5	0.0014379171763808489
ARMCX1	54.271004224516574	1.289152827662485	0.30130488892041163	4.2785659146838775	1.88101289636095e-5	0.0015421740732573842
CASP3	749.4279156837612	0.896422803355615	0.20971497205149858	4.274481667124297	1.9158246743332213e-5	0.0015565643986913656
SGMS2	183.23492670185593	0.962426576591951	0.22514048049242893	4.274782457987673	1.9132401164012985e-5	0.0015565643986913656
